"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-03","2.6",",,W",,,"0.0","T,,W,2400","0.0","T,,W","50.0",",,W","-0.4","H,,S","2.8",",,W","-7.1",",,W","  320",",,W","  310",",,W","7.6",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-04","0.9",",,W",,,"0.8",",,W,2400","0.0","T,,W","30.0",",,W","-5.9","H,,S","-1.6",",,W","-11.0",",,W","  250",",,W","  250",",,W","3.1",",,W","5.4",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-05","3.9",",,W",,,"6.6",",,W,2400","8.0",",,W","50.0",",,W","-2.1","H,,S","2.8",",,W","-3.8",",,W","  100",",,W","  100",",,W","7.6",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-06","3.2",",,W",,,"9.1",",,W,2400","5.0",",,W","30.0",",,W","1.9","H,,S","3.9",",,W","-1.0",",,W","  360",",,W","  360",",,W","6.3",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-07","4.5",",,W",,,"3.6",",,W,2400","0.0","T,,W","0.0","T,,W","-1.1","H,,S","0.6",",,W","-2.1",",,W","  130",",,W","  120",",,W","9.4",",,W","13.4",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-08","3.6",",,W",,,"0.5",",,W,2400","0.0","T,,W","0.0",",,W","1.6","H,,S","4.4",",,W","0.6",",,W","  290",",,W","  290",",,W","9.4",",,W","14.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-09","4.0",",,W",,,"1.0",",,W,2400","8.0",",,W","0.0","T,,W","0.5","H,,S","1.1",",,W","0.0",",,W","  270",",,W","  240",",,W","7.2",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-10","2.3",",,W",,,"0.5",",,W,2400","3.0",",,W","0.0","T,,W","-0.1","H,,S","0.6",",,W","-2.1",",,W","  310",",,W","  300",",,W","4.5",",,W","6.3",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-11","2.5",",,W",,,"1.8",",,W,2400","53.0",",,W","0.0","T,,W","-1.4","H,,S","0.0",",,W","-3.2",",,W","  120",",,W","  140",",,W","5.4",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-12","3.0",",,W",,,"1.5",",,W,2400","0.0","T,,W","30.0",",,W","1.3","H,,S","6.1",",,W","0.0",",,W","  140",",,W","  240",",,W","6.7",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-13","3.2",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","3.6","H,,S","7.8",",,W","-1.6",",,W","  290",",,W","  290",",,W","7.2",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-14","3.2",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","6.4","H,,S","14.4",",,W","1.1",",,W","  220",",,W","  150",",,W","6.7",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-15","2.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","4.1","H,,S","11.1",",,W","-2.1",",,W","  240",",,W","  220",",,W","6.7",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-16","3.6",",,W",,,"0.0","T,,W,2400","0.0","T,,W","0.0",",,W","5.1","H,,S","9.4",",,W","-3.2",",,W","  320",",,W","  340",",,W","11.2",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-17","3.6",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","-1.2","H,,S","6.1",",,W","-6.0",",,W","  230",",,W","  220",",,W","7.2",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-18","2.2",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","0.9","H,,S","7.2",",,W","-6.0",",,W","  310",",,W","  290",",,W","6.3",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-19","1.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","-1.2","H,,S","8.3",",,W","-7.1",",,W","  140",",,W","  100",",,W","4.0",",,W","5.4",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-20","2.7",",,W",,,"3.0",",,W,2400","0.0",",,W","0.0",",,W","1.7","H,,S","8.3",",,W","-2.7",",,W","  180",",,W","  210",",,W","4.0",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-21","3.9",",,W",,,"1.0",",,W,2400","0.0","T,,W","0.0",",,W","1.6","H,,S","3.3",",,W","-5.5",",,W","  310",",,W","  310",",,W","8.1",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-22","3.4",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","-3.4","H,,S","2.2",",,W","-7.1",",,W","  330",",,W","  330",",,W","8.9",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-23","5.1",",,W",,,"0.0","T,,W,2400","0.0","T,,W","0.0",",,W","-6.6","H,,S","-5.5",",,W","-10.5",",,W","  300",",,W","  300",",,W","8.1",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-24","3.9",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","-8.9","H,,S","-1.6",",,W","-12.7",",,W","  280",",,W","  270",",,W","7.2",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-25","4.3",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","-6.6","H,,S","0.6",",,W","-11.6",",,W","  220",",,W","  230",",,W","7.6",",,W","13.4",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-26","5.5",",,W",,,"2.0",",,W,2400","46.0",",,W","30.0",",,W","-4.7","H,,S","-2.7",",,W","-11.0",",,W","  310",",,W","  320",",,W","10.7",",,W","16.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-27","4.7",",,W",,,"0.0","T,,W,2400","3.0",",,W","50.0",",,W","-11.4","H,,S","-10.5",",,W","-19.3",",,W","  310",",,W","  300",",,W","10.3",",,W","14.3",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-28","2.5",",,W",,,"0.0","T,,W,2400","0.0","T,,W","30.0",",,W","-14.3","H,,S","-1.0",",,W","-21.0",",,W","  210",",,W","  180",",,W","6.3",",,W","11.2",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-29","3.2",",,W",,,"0.0",",,W,2400","0.0",",,W","30.0",",,W","-1.3","H,,S","4.4",",,W","-4.9",",,W","  260",",,W","  280",",,W","5.8",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-11-30","3.4",",,W",,,"0.0","T,,W,2400","0.0","T,,W","30.0",",,W","-1.9","H,,S","0.0",",,W","-11.0",",,W","  310",",,W","  270",",,W","9.4",",,W","13.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-01","2.0",",,W",,,"0.0","T,,W,2400","0.0","T,,W","30.0",",,W","-5.3","H,,S","0.0",",,W","-11.0",",,W","  250",",,W","  250",",,W","4.5",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-02","2.2",",,W",,,"0.0",",,W,2400","0.0",",,W","30.0",",,W","-6.8","H,,S","0.0",",,W","-12.7",",,W","  130",",,W","  130",",,W","5.4",",,W","7.2",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-03","2.6",",,W",,,"0.0",",,W,2400","0.0",",,W","30.0",",,W","-1.7","H,,S","2.2",",,W","-3.2",",,W","  150",",,W","  200",",,W","4.5",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-04","1.3",",,W",,,"0.0",",,W,2400","0.0",",,W","30.0",",,W","0.5","H,,S","1.7",",,W","-0.5",",,W","  340",",,W","  190",",,W","5.4",",,W","5.8",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-05","2.1",",,W",,,"0.0",",,W,2400","0.0",",,W","30.0",",,W","-1.2","H,,S","-0.5",",,W","-7.7",",,W","  330",",,W","  300",",,W","5.4",",,W","6.7",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-06","2.1",",,W",,,"0.0",",,W,2400","0.0",",,W","30.0",",,W","-1.3","H,,S","6.7",",,W","-4.9",",,W","  220",",,W","  210",",,W","6.3",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-07","2.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0","T,,W","-0.8","H,,S","7.8",",,W","-6.0",",,W","  120",",,W","  120",",,W","6.3",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-08","2.6",",,W",,,"0.3",",,W,2400","0.0",",,W","0.0","T,,W","2.1","H,,S","3.3",",,W","0.0",",,W","  110",",,W","  110",",,W","6.3",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-09","5.5",",,W",,,"0.0","T,,W,2400","5.0",",,W","0.0",",,W","0.0","H,,S","1.7",",,W","-6.6",",,W","  340",",,W","  350",",,W","10.7",",,W","15.2",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-10","2.2",",,W",,,"0.0","T,,W,2400","0.0","T,,W","0.0","T,,W","-6.2","H,,S","-4.9",",,W","-7.1",",,W","  290",",,W","  280",",,W","5.4",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-11","3.9",",,W",,,"0.0","T,,W,2400","0.0","T,,W","0.0","T,,W","-6.6","H,,S","-3.8",",,W","-7.1",",,W","  280",",,W","  270",",,W","9.4",",,W","15.2",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-12","5.4",",,W",,,"0.3",",,W,2400","8.0",",,W","0.0","T,,W","-6.7","H,,S","-4.3",",,W","-12.7",",,W","  290",",,W","  310",",,W","10.7",",,W","17.4",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-13","2.5",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0","T,,W","-9.1","H,,S","0.0",",,W","-15.5",",,W","  220",",,W","  220",",,W","5.4",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-14","3.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0","T,,W","2.1","H,,S","11.1",",,W","-3.2",",,W","  240",",,W","  250",",,W","8.1",",,W","15.2",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-15","1.4",",,W",,,"1.0",",,W,2400","0.0",",,W","0.0",",,W","2.4","H,,S","3.9",",,W","-2.7",",,W","   30",",,W","   20",",,W","4.5",",,W","7.2",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-16",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","-0.9","H,,S","0.6",",,W","-2.2",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-17","5.2",",,W",,,"0.5",",,W,2400","13.0",",,W","0.0","T,,W","0.0","H,,S","1.1",",,W","-10.5",",,W","  330",",,W","  340",",,W","13.9",",,W","19.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-18","3.2",",,W",,,"0.0","T,,W,2400","0.0","T,,W","30.0",",,W","-10.4","H,,S","-9.3",",,W","-15.5",",,W","  330",",,W","  300",",,W","9.4",",,W","13.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-19","2.3",",,W",,,"0.0",",,W,2400","0.0",",,W","30.0",",,W","-7.6","H,,S","0.0",",,W","-11.0",",,W","  250",",,W","  150",",,W","4.5",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-20","3.9",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0","T,,W","-5.4","H,,S","-2.7",",,W","-8.2",",,W","  140",",,W","  130",",,W","7.2",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-21","3.1",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0","T,,W","-1.2","H,,S","2.2",",,W","-2.7",",,W","  130",",,W","  160",",,W","6.3",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-22","1.0",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0","T,,W","1.6","H,,S","2.2",",,W","1.1",",,W","  140",",,W","  180",",,W","3.6",",,W","6.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-23","2.4",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","2.6","H,,S","5.0",",,W","1.7",",,W","  140",",,W","  150",",,W","4.5",",,W","8.5",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-24","3.7",",,W",,,"23.1",",,W,2400","5.0",",,W","0.0",",,W","5.9","H,,S","8.3",",,W","0.6",",,W","  350",",,W","  350",",,W","7.6",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-25","4.6",",,W",,,"0.8",",,W,2400","0.0",",,W","0.0","T,,W","0.2","H,,S","0.6",",,W","-1.0",",,W","   20",",,W","   30",",,W","7.2",",,W","10.7",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-26","3.5",",,W",,,"3.3",",,W,2400","0.0",",,W","0.0",",,W","-0.2","H,,S","1.1",",,W","-0.5",",,W","   60",",,W","   50",",,W","6.3",",,W","9.4",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-27","1.8",",,W",,,"0.5",",,W,2400","0.0",",,W","0.0",",,W","0.4","H,,S","0.6",",,W","0.0",",,W","   20",",,W","   30",",,W","4.0",",,W","6.3",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-28","2.1",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","-0.1","H,,S","1.1",",,W","-4.3",",,W","  320",",,W","  320",",,W","4.0",",,W","5.4",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-29","1.2",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","-3.6","H,,S","1.1",",,W","-6.0",",,W","  310",",,W","  290",",,W","3.1",",,W","4.5",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-30","3.7",",,W",,,"1.0",",,W,2400","23.0",",,W","0.0",",,W","-2.3","H,,S","-0.5",",,W","-6.0",",,W","   20",",,W","  360",",,W","6.7",",,W","10.3",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2023-12-31","2.8",",,W",,,"0.0","T,,W,2400","0.0","T,,W","30.0",",,W","-7.0","H,,S","-5.5",",,W","-9.3",",,W","  360",",,W","  350",",,W","6.3",",,W","8.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2024-01-01","3.7",",,W",,,"0.0",",,W,2400","0.0",",,W","30.0",",,W","-7.3","H,,S","0.0",",,W","-9.9",",,W","  210",",,W","  220",",,W","7.2",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2024-01-02","3.7",",,W",,,"0.0","T,,W,2400","0.0","T,,W","30.0",",,W","-2.6","H,,S","-0.5",",,W","-4.3",",,W","  300",",,W","  290",",,W","7.2",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2024-01-03","3.8",",,W",,,"0.3",",,W,2400","8.0",",,W","30.0",",,W","-6.2","H,,S","-3.8",",,W","-10.5",",,W","  360",",,W","  330",",,W","8.1",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2024-01-04","2.7",",,W",,,"0.0","T,,W,2400","0.0","T,,W","30.0",",,W","-10.2","H,,S","-8.2",",,W","-11.6",",,W","  210",",,W","  240",",,W","5.4",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2024-01-05","2.9",",,W",,,"3.3",",,W,2400","33.0",",,W","50.0",",,W","-7.3","H,,S","-4.9",",,W","-8.8",",,W","  100",",,W","  110",",,W","5.8",",,W","8.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2024-01-06","3.1",",,W",,,"4.3",",,W,2400","46.0",",,W","100.0",",,W","-4.2","H,,S","-1.0",",,W","-8.8",",,W","  340",",,W","  330",",,W","6.7",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2024-01-07","2.4",",,W",,,"0.0","T,,W,2400","0.0","T,,W","100.0",",,W","-10.0","H,,S","-8.8",",,W","-18.8",",,W","  340",",,W","  330",",,W","5.8",",,W","7.2",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2024-01-08","1.7",",,W",,,"0.0","T,,W,2400","3.0",",,W","100.0",",,W","-15.9","H,,S","-8.8",",,W","-19.3",",,W","  100",",,W","  100",",,W","5.4",",,W","6.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2024-01-09","2.1",",,W",,,"0.0",",,W,2400","0.0",",,W","100.0",",,W","-8.8","H,,S","-7.7",",,W","-8.8",",,W","  350",",,W","   40",",,W","4.0",",,W","5.4",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2024-01-10","2.6",",,W",,,"0.5",",,W,2400","13.0",",,W","100.0",",,W","-7.6","H,,S","-5.5",",,W","-8.2",",,W","  110",",,W","  110",",,W","4.5",",,W","5.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2024-01-11","3.0",",,W",,,"3.3",",,W,2400","84.0",",,W","150.0",",,W","-8.1","H,,S","-5.5",",,W","-15.5",",,W","  260",",,W","  240",",,W","5.4",",,W","8.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2024-01-12","3.4",",,W",,,"0.0","T,,W,2400","18.0",",,W","150.0",",,W","-14.9","H,,S","-13.2",",,W","-16.6",",,W","   20",",,W","   40",",,W","6.7",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2024-01-13","4.1",",,W",,,"0.0",",,W,2400","0.0",",,W","150.0",",,W","-18.3","H,,S","-16.6",",,W","-23.8",",,W","  290",",,W","  310",",,W","6.7",",,W","9.8",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2024-01-14","4.6",",,W",,,"0.0","T,,W,2400","0.0","T,,W","150.0",",,W","-22.6","H,,S","-19.9",",,W","-24.9",",,W","  280",",,W","  290",",,W","7.6",",,W","11.6",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2024-01-15","4.7",",,W",,,"0.0","T,,W,2400","0.0","T,,W","150.0",",,W","-24.1","H,,S","-21.0",",,W","-27.1",",,W","  260",",,W","  240",",,W","8.1",",,W","13.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2024-01-16","3.5",",,W",,,"0.8",",,W,2400","10.0",",,W","130.0",",,W","-21.1","H,,S","-18.2",",,W","-23.2",",,W","  240",",,W","  230",",,W","6.7",",,W","11.6",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2024-01-17","1.9",",,W",,,"0.0","T,,W,2400","0.0","T,,W","130.0",",,W","-20.2","H,,S","-17.1",",,W","-27.7",",,W","  280",",,W","  270",",,W","6.3",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
