LATITUDE,LONGITUDE,ELEVATION,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,Year,Month,Day,DayOfYear
48.55943,-93.39554,352.6,3.2,3.0,0.0,0.0,16.4,21.1,8.3,2022,10,5,278
48.55943,-93.39554,352.6,5.6,0.0,0.0,0.0,6.3,10.0,2.2,2022,10,6,279
48.55943,-93.39554,352.6,2.8,0.0,0.0,0.0,4.1,8.9,0.6,2022,10,7,280
48.55943,-93.39554,352.6,2.9,0.0,0.0,0.0,6.8,15.0,0.0,2022,10,8,281
48.55943,-93.39554,352.6,1.0,0.0,0.0,0.0,5.7,12.2,-2.7,2022,10,9,282
48.55943,-93.39554,352.6,1.9,0.0,0.0,0.0,4.2,17.2,-3.8,2022,10,10,283
48.55943,-93.39554,352.6,4.5,0.0,0.0,0.0,13.9,23.9,5.6,2022,10,11,284
48.55943,-93.39554,352.6,4.0,0.5,0.0,0.0,9.6,10.6,1.7,2022,10,12,285
48.55943,-93.39554,352.6,4.0,3.3,0.0,0.0,2.4,3.3,0.0,2022,10,13,286
48.55943,-93.39554,352.6,2.2,1.3,46.0,50.0,1.5,5.6,-1.0,2022,10,14,287
48.55943,-93.39554,352.6,4.1,3.3,20.0,30.0,1.9,8.3,0.0,2022,10,15,288
48.55943,-93.39554,352.6,6.6,0.5,0.0,0.0,2.8,3.3,-2.1,2022,10,16,289
48.55943,-93.39554,352.6,6.0,0.0,0.0,0.0,-1.9,0.0,-3.8,2022,10,17,290
48.55943,-93.39554,352.6,3.4,0.0,0.0,0.0,-1.4,3.3,-6.6,2022,10,18,291
48.55943,-93.39554,352.6,1.5,0.0,0.0,0.0,-1.4,8.3,-7.7,2022,10,19,292
48.55943,-93.39554,352.6,1.8,0.0,0.0,0.0,2.6,12.8,-6.0,2022,10,20,293
48.55943,-93.39554,352.6,3.0,0.0,0.0,0.0,10.1,16.1,6.1,2022,10,21,294
48.55943,-93.39554,352.6,2.6,0.5,0.0,0.0,9.1,13.9,5.6,2022,10,22,295
48.55943,-93.39554,352.6,4.5,0.0,0.0,0.0,12.9,23.9,5.6,2022,10,23,296
48.55943,-93.39554,352.6,5.5,5.3,0.0,0.0,16.2,21.1,6.1,2022,10,24,297
48.55943,-93.39554,352.6,4.0,0.0,0.0,0.0,3.9,5.6,1.1,2022,10,25,298
48.55943,-93.39554,352.6,2.3,0.0,0.0,0.0,1.5,3.9,-4.3,2022,10,26,299
48.55943,-93.39554,352.6,3.9,0.0,0.0,0.0,1.0,13.3,-6.6,2022,10,27,300
48.55943,-93.39554,352.6,4.7,0.0,0.0,0.0,10.1,16.1,5.6,2022,10,28,301
48.55943,-93.39554,352.6,1.9,0.0,0.0,0.0,11.0,17.2,0.0,2022,10,29,302
48.55943,-93.39554,352.6,0.9,0.0,0.0,0.0,5.3,15.0,-2.7,2022,10,30,303
48.55943,-93.39554,352.6,2.2,0.0,0.0,0.0,5.6,17.8,-1.0,2022,10,31,304
48.55943,-93.39554,352.6,1.8,0.0,0.0,0.0,5.9,15.6,-2.7,2022,11,1,305
48.55943,-93.39554,352.6,4.0,0.0,0.0,0.0,11.2,21.7,2.8,2022,11,2,306
48.55943,-93.39554,352.6,3.2,3.3,0.0,0.0,12.7,16.7,0.6,2022,11,3,307
48.55943,-93.39554,352.6,2.7,0.3,0.0,0.0,0.9,2.8,-7.7,2022,11,4,308
48.55943,-93.39554,352.6,1.6,0.0,0.0,0.0,-4.3,3.3,-9.3,2022,11,5,309
48.55943,-93.39554,352.6,4.8,2.3,8.0,0.0,-0.8,2.8,-3.2,2022,11,6,310
48.55943,-93.39554,352.6,4.2,0.0,0.0,0.0,0.1,2.8,-1.0,2022,11,7,311
48.55943,-93.39554,352.6,4.7,1.0,0.0,0.0,1.9,5.6,0.0,2022,11,8,312
48.55943,-93.39554,352.6,2.9,6.1,0.0,0.0,4.2,5.6,1.7,2022,11,9,313
48.55943,-93.39554,352.6,6.6,7.4,36.0,0.0,0.3,1.7,-3.2,2022,11,10,314
48.55943,-93.39554,352.6,5.8,3.8,46.0,30.0,-3.2,-2.1,-5.5,2022,11,11,315
48.55943,-93.39554,352.6,2.8,0.0,0.0,50.0,-5.4,-4.9,-6.6,2022,11,12,316
48.55943,-93.39554,352.6,0.3,0.0,0.0,50.0,-6.1,-4.3,-8.2,2022,11,13,317
48.55943,-93.39554,352.6,2.6,1.5,36.0,50.0,-5.8,-2.7,-9.9,2022,11,14,318
48.55943,-93.39554,352.6,3.2,4.1,81.0,150.0,-3.4,-1.0,-4.3,2022,11,15,319
48.55943,-93.39554,352.6,1.8,0.0,10.0,150.0,-3.7,-2.7,-9.9,2022,11,16,320
48.55943,-93.39554,352.6,3.0,1.8,33.0,150.0,-7.8,-4.3,-10.5,2022,11,17,321
48.55943,-93.39554,352.6,4.6,1.8,38.0,150.0,-9.1,-7.7,-11.6,2022,11,18,322
48.55943,-93.39554,352.6,5.0,0.3,8.0,180.0,-11.3,-9.3,-18.2,2022,11,19,323
48.55943,-93.39554,352.6,2.8,0.0,0.0,150.0,-11.9,-2.7,-18.2,2022,11,20,324
48.55943,-93.39554,352.6,2.8,0.0,0.0,150.0,-6.1,-2.1,-11.0,2022,11,21,325
48.55943,-93.39554,352.6,2.5,0.8,8.0,150.0,-4.9,0.0,-11.6,2022,11,22,326
48.55943,-93.39554,352.6,2.1,0.0,0.0,150.0,-4.4,6.7,-11.6,2022,11,23,327
48.55943,-93.39554,352.6,2.8,0.5,0.0,150.0,0.3,4.4,-7.1,2022,11,24,328
48.55943,-93.39554,352.6,3.2,0.0,0.0,150.0,-1.6,6.7,-8.2,2022,11,25,329
48.55943,-93.39554,352.6,3.3,0.0,0.0,130.0,3.4,5.0,-2.7,2022,11,26,330
48.55943,-93.39554,352.6,1.7,0.0,0.0,0.0,-1.8,0.6,-6.0,2022,11,27,331
48.55943,-93.39554,352.6,3.9,1.5,10.0,150.0,-2.4,0.0,-4.9,2022,11,28,332
48.55943,-93.39554,352.6,2.5,0.0,5.0,150.0,-5.2,-3.8,-9.3,2022,11,29,333
48.55943,-93.39554,352.6,6.3,0.3,10.0,150.0,-8.7,-6.0,-13.8,2022,11,30,334
48.55943,-93.39554,352.6,3.4,0.0,0.0,150.0,-11.5,-4.3,-16.6,2022,12,1,335
48.55943,-93.39554,352.6,4.3,1.5,23.0,150.0,-5.3,-2.1,-16.0,2022,12,2,336
48.55943,-93.39554,352.6,4.0,0.0,0.0,180.0,-15.9,-13.2,-22.7,2022,12,3,337
48.55943,-93.39554,352.6,3.8,0.0,0.0,180.0,-14.8,-3.2,-18.2,2022,12,4,338
48.55943,-93.39554,352.6,3.2,0.0,0.0,180.0,-9.2,-7.7,-26.0,2022,12,5,339
48.55943,-93.39554,352.6,1.7,2.0,30.0,150.0,-21.1,-13.8,-28.2,2022,12,6,340
48.55943,-93.39554,352.6,1.9,0.0,0.0,180.0,-19.8,-17.7,-29.3,2022,12,7,341
48.55943,-93.39554,352.6,2.1,0.0,0.0,180.0,-16.9,-4.9,-24.9,2022,12,8,342
48.55943,-93.39554,352.6,3.8,0.0,0.0,180.0,-6.1,-2.1,-0.5,2022,12,9,343
48.55943,-93.39554,352.6,5.1,3.3,56.0,200.0,-3.0,11.1,-0.5,2022,12,10,344
48.55943,-93.39554,352.6,3.3,0.0,0.0,380.0,-1.7,-1.0,-5.5,2022,12,29,363
48.55943,-93.39554,352.6,2.8,0.0,5.0,380.0,-9.1,-7.1,-21.0,2022,12,30,364
48.55943,-93.39554,352.6,2.4,1.3,15.0,380.0,-13.5,-4.3,-21.6,2022,12,31,365
48.55943,-93.39554,352.6,2.3,0.0,0.0,380.0,-4.6,-3.8,-6.0,2023,1,1,1
48.55943,-93.39554,352.6,2.5,0.0,0.0,380.0,-6.9,-6.0,-8.2,2023,1,2,2
48.55943,-93.39554,352.6,1.6,0.0,0.0,380.0,-8.0,-7.1,-14.3,2023,1,3,3
48.55943,-93.39554,352.6,3.0,0.0,0.0,0.0,-10.1,-4.9,-13.2,2023,1,4,4
48.55943,-93.39554,352.6,1.1,0.0,0.0,380.0,-10.3,-8.2,-21.6,2023,1,5,5
48.55943,-93.39554,352.6,0.9,0.0,0.0,410.0,-17.3,-9.3,-21.6,2023,1,6,6
48.55943,-93.39554,352.6,1.7,0.0,0.0,380.0,-13.3,-3.8,-16.6,2023,1,7,7
48.55943,-93.39554,352.6,2.3,0.0,0.0,380.0,-6.9,-2.1,-13.2,2023,1,8,8
48.55943,-93.39554,352.6,2.9,0.0,0.0,380.0,-10.0,-4.3,-17.7,2023,1,9,9
48.55943,-93.39554,352.6,2.2,0.0,0.0,380.0,-3.4,-0.5,-4.3,2023,1,10,10
48.55943,-93.39554,352.6,2.1,0.0,10.0,380.0,-1.1,-0.5,-4.9,2023,1,11,11
48.55943,-93.39554,352.6,3.8,0.0,0.0,380.0,-6.2,-4.9,-11.0,2023,1,12,12
48.55943,-93.39554,352.6,2.2,0.0,10.0,380.0,-10.7,-7.7,-12.1,2023,1,13,13
48.55943,-93.39554,352.6,2.9,0.0,0.0,380.0,-6.9,-3.2,-8.8,2023,1,14,14
48.55943,-93.39554,352.6,2.7,0.0,0.0,380.0,-1.3,3.3,-3.8,2023,1,15,15
48.55943,-93.39554,352.6,2.6,0.0,0.0,380.0,-0.9,1.1,-3.2,2023,1,16,16
48.55943,-93.39554,352.6,4.7,0.0,0.0,380.0,-0.8,0.6,-6.0,2023,1,17,17
48.55943,-93.39554,352.6,2.8,0.0,0.0,360.0,-6.7,-5.5,-8.8,2023,1,18,18
48.55943,-93.39554,352.6,3.0,0.0,0.0,360.0,-5.3,-3.8,-7.1,2023,1,19,19
48.55943,-93.39554,352.6,2.4,0.0,3.0,360.0,-6.7,-4.9,-7.7,2023,1,20,20
48.55943,-93.39554,352.6,2.9,0.0,0.0,360.0,-5.6,-2.1,-15.5,2023,1,21,21
48.55943,-93.39554,352.6,1.6,0.0,0.0,360.0,-11.4,-7.1,-17.1,2023,1,22,22
48.55943,-93.39554,352.6,3.5,1.3,15.0,360.0,-7.0,-1.6,-9.3,2023,1,23,23
48.55943,-93.39554,352.6,2.0,0.0,15.0,360.0,-6.7,-5.5,-9.3,2023,1,24,24
48.55943,-93.39554,352.6,3.6,0.5,15.0,380.0,-8.9,-7.1,-22.7,2023,1,25,25
48.55943,-93.39554,352.6,2.6,1.3,38.0,380.0,-17.9,-9.9,-26.6,2023,1,26,26
48.55943,-93.39554,352.6,6.1,3.6,140.0,480.0,-10.9,-9.3,-18.2,2023,1,27,27
48.55943,-93.39554,352.6,2.6,0.0,0.0,480.0,-22.1,-18.2,-34.3,2023,1,28,28
48.55943,-93.39554,352.6,2.6,0.0,0.0,480.0,-28.1,-18.8,-36.6,2023,1,29,29
48.55943,-93.39554,352.6,2.8,0.0,0.0,460.0,-25.7,-18.2,-33.2,2023,1,30,30
48.55943,-93.39554,352.6,2.4,0.0,0.0,460.0,-22.4,-16.0,-27.7,2023,1,31,31
48.55943,-93.39554,352.6,1.1,0.0,8.0,460.0,-23.8,-13.2,-33.8,2023,2,1,32
48.55943,-93.39554,352.6,5.7,0.5,0.0,460.0,-21.2,-14.3,-29.9,2023,2,2,33
48.55943,-93.39554,352.6,2.4,0.0,0.0,430.0,-28.3,-17.7,-37.7,2023,2,3,34
48.55943,-93.39554,352.6,1.6,0.0,3.0,430.0,-16.1,-8.2,-19.3,2023,2,4,35
48.55943,-93.39554,352.6,2.8,0.0,0.0,430.0,-11.2,-9.3,-19.9,2023,2,5,36
48.55943,-93.39554,352.6,3.8,0.5,8.0,410.0,-10.2,1.7,-18.2,2023,2,6,37
48.55943,-93.39554,352.6,4.6,0.0,0.0,380.0,-2.1,0.0,-7.7,2023,2,7,38
48.55943,-93.39554,352.6,1.6,0.0,0.0,360.0,-2.7,7.2,-11.0,2023,2,8,39
48.55943,-93.39554,352.6,5.6,0.0,0.0,360.0,-0.2,2.2,-14.9,2023,2,9,40
48.55943,-93.39554,352.6,2.0,0.0,0.0,330.0,-13.0,-0.5,-25.5,2023,2,10,41
48.55943,-93.39554,352.6,3.9,0.0,0.0,330.0,-0.4,8.3,-4.9,2023,2,11,42
48.55943,-93.39554,352.6,3.2,0.0,0.0,300.0,1.7,7.2,-2.1,2023,2,12,43
48.55943,-93.39554,352.6,3.4,0.0,0.0,300.0,-0.7,7.2,-8.8,2023,2,13,44
48.55943,-93.39554,352.6,3.2,8.4,46.0,360.0,0.8,3.9,-6.0,2023,2,14,45
48.55943,-93.39554,352.6,6.7,0.8,28.0,410.0,-4.8,0.6,-16.6,2023,2,15,46
48.55943,-93.39554,352.6,2.0,0.0,0.0,410.0,-15.9,-11.6,-26.0,2023,2,16,47
48.55943,-93.39554,352.6,3.7,0.0,0.0,410.0,-16.3,-1.6,-26.6,2023,2,17,48
48.55943,-93.39554,352.6,1.7,0.0,0.0,410.0,-5.2,0.6,-12.7,2023,2,18,49
48.55943,-93.39554,352.6,4.7,0.5,18.0,430.0,-4.3,0.6,-24.9,2023,2,19,50
48.55943,-93.39554,352.6,3.9,1.8,18.0,460.0,-16.4,-8.2,-24.9,2023,2,20,51
48.55943,-93.39554,352.6,2.2,0.0,0.0,460.0,-17.3,-13.8,-29.3,2023,2,21,52
48.55943,-93.39554,352.6,3.7,0.0,0.0,460.0,-20.2,-13.2,-24.3,2023,2,22,53
48.55943,-93.39554,352.6,4.5,0.0,0.0,460.0,-17.8,-16.6,-19.9,2023,2,23,54
48.55943,-93.39554,352.6,1.2,0.3,0.0,460.0,-19.8,-12.1,-31.0,2023,2,24,55
48.55943,-93.39554,352.6,3.4,0.5,5.0,460.0,-14.2,-5.5,-18.2,2023,2,25,56
48.55943,-93.39554,352.6,2.5,0.0,0.0,460.0,-15.3,-3.8,-24.3,2023,2,26,57
48.55943,-93.39554,352.6,3.1,0.3,0.0,460.0,-5.8,-1.0,-12.1,2023,2,27,58
48.55943,-93.39554,352.6,4.2,0.0,0.0,460.0,-5.7,-2.1,-13.2,2023,2,28,59
48.55943,-93.39554,352.6,3.3,0.0,0.0,460.0,-9.7,-7.7,-14.9,2023,3,1,60
48.55943,-93.39554,352.6,2.2,0.0,0.0,460.0,-12.8,-1.6,-26.0,2023,3,2,61
48.55943,-93.39554,352.6,3.5,0.0,0.0,460.0,-2.6,6.7,-8.8,2023,3,3,62
48.55943,-93.39554,352.6,1.4,0.0,0.0,460.0,-3.6,3.9,-12.1,2023,3,4,63
48.55943,-93.39554,352.6,1.3,0.0,0.0,430.0,-4.6,5.0,-15.5,2023,3,5,64
48.55943,-93.39554,352.6,4.4,0.0,0.0,430.0,-2.8,0.0,-9.9,2023,3,6,65
48.55943,-93.39554,352.6,2.6,0.0,0.0,410.0,-9.0,-2.7,-15.5,2023,3,7,66
48.55943,-93.39554,352.6,3.3,5.3,86.0,430.0,-3.2,0.0,-5.5,2023,3,8,67
48.55943,-93.39554,352.6,3.2,0.0,3.0,480.0,-1.9,0.6,-4.3,2023,3,9,68
48.55943,-93.39554,352.6,3.7,0.0,0.0,460.0,-3.2,-1.6,-8.2,2023,3,10,69
48.55943,-93.39554,352.6,5.1,5.8,81.0,530.0,-8.0,-5.5,-12.1,2023,3,11,70
48.55943,-93.39554,352.6,4.5,2.8,36.0,530.0,-6.9,-4.9,-16.6,2023,3,12,71
48.55943,-93.39554,352.6,1.2,0.0,0.0,530.0,-11.0,-1.6,-22.7,2023,3,13,72
48.55943,-93.39554,352.6,3.2,0.0,0.0,530.0,-9.6,2.8,-22.1,2023,3,14,73
48.55943,-93.39554,352.6,3.1,0.0,0.0,530.0,-0.8,5.0,-3.2,2023,3,15,74
48.55943,-93.39554,352.6,6.9,4.8,58.0,510.0,-2.3,0.0,-11.0,2023,3,16,75
48.55943,-93.39554,352.6,6.9,2.0,38.0,580.0,-10.8,-8.8,-14.3,2023,3,17,76
48.55943,-93.39554,352.6,6.2,0.0,0.0,580.0,-10.1,-3.8,-13.2,2023,3,18,77
48.55943,-93.39554,352.6,3.8,0.0,0.0,580.0,-7.6,1.7,-17.1,2023,3,19,78
48.55943,-93.39554,352.6,2.6,0.0,0.0,560.0,-8.0,-3.2,-15.5,2023,3,20,79
48.55943,-93.39554,352.6,5.1,2.5,28.0,580.0,-8.2,0.6,-13.2,2023,3,21,80
48.55943,-93.39554,352.6,4.5,9.9,109.0,660.0,-3.6,-1.6,-6.6,2023,3,22,81
48.55943,-93.39554,352.6,2.3,0.0,0.0,640.0,-5.4,2.8,-17.1,2023,3,23,82
48.55943,-93.39554,352.6,1.3,0.0,0.0,640.0,-4.6,6.1,-16.0,2023,3,24,83
48.55943,-93.39554,352.6,2.1,0.0,0.0,580.0,-3.3,4.4,-14.3,2023,3,25,84
48.55943,-93.39554,352.6,3.1,0.0,0.0,580.0,-2.7,1.7,-12.7,2023,3,26,85
48.55943,-93.39554,352.6,3.0,0.0,0.0,580.0,-6.7,-1.6,-18.2,2023,3,27,86
48.55943,-93.39554,352.6,2.4,0.3,0.0,580.0,-11.9,-7.1,-20.5,2023,3,28,87
48.55943,-93.39554,352.6,3.6,0.0,0.0,560.0,-11.6,-3.8,-18.8,2023,3,29,88
48.55943,-93.39554,352.6,2.6,0.0,0.0,560.0,-8.3,3.3,-18.8,2023,3,30,89
48.55943,-93.39554,352.6,4.7,0.0,0.0,560.0,-1.1,3.3,-5.5,2023,3,31,90
48.55943,-93.39554,352.6,2.4,0.0,0.0,560.0,-2.7,5.6,-9.3,2023,4,1,91
48.55943,-93.39554,352.6,2.2,4.6,30.0,560.0,0.9,6.1,-2.1,2023,4,2,92
48.55943,-93.39554,352.6,3.1,0.0,8.0,560.0,-1.7,0.6,-4.9,2023,4,3,93
48.55943,-93.39554,352.6,5.8,5.6,64.0,580.0,-4.9,-3.8,-6.6,2023,4,4,94
48.55943,-93.39554,352.6,4.7,3.8,74.0,580.0,-5.4,-3.2,-7.1,2023,4,5,95
48.55943,-93.39554,352.6,4.8,0.3,0.0,660.0,-6.3,-1.0,-14.3,2023,4,6,96
48.55943,-93.39554,352.6,1.4,0.0,0.0,640.0,-7.1,4.4,-19.3,2023,4,7,97
48.55943,-93.39554,352.6,3.7,0.0,0.0,580.0,-1.2,10.0,-10.5,2023,4,8,98
48.55943,-93.39554,352.6,3.7,0.0,0.0,530.0,7.8,16.1,1.1,2023,4,9,99
48.55943,-93.39554,352.6,3.3,0.0,0.0,430.0,7.9,18.3,-2.1,2023,4,10,100
48.55943,-93.39554,352.6,1.9,0.0,0.0,300.0,10.5,21.7,-0.5,2023,4,11,101
48.55943,-93.39554,352.6,2.1,0.0,0.0,0.0,12.9,21.7,2.2,2023,4,12,102
48.55943,-93.39554,352.6,4.2,2.0,0.0,0.0,8.1,10.0,3.9,2023,4,13,103
48.55943,-93.39554,352.6,3.4,0.0,0.0,0.0,8.9,18.3,3.3,2023,4,14,104
48.55943,-93.39554,352.6,5.1,5.1,0.0,0.0,3.7,4.4,-2.1,2023,4,15,105
48.55943,-93.39554,352.6,7.3,2.0,0.0,0.0,-2.0,-1.0,-3.2,2023,4,16,106
48.55943,-93.39554,352.6,5.6,0.0,0.0,50.0,-0.5,6.1,-3.2,2023,4,17,107
48.55943,-93.39554,352.6,3.1,0.0,0.0,0.0,1.4,8.9,-5.5,2023,4,18,108
48.55943,-93.39554,352.6,6.3,0.0,0.0,0.0,3.4,6.1,0.6,2023,4,19,109
48.55943,-93.39554,352.6,6.8,14.2,150.0,0.0,1.6,3.3,-2.1,2023,4,20,110
48.55943,-93.39554,352.6,6.1,3.6,66.0,200.0,-1.7,1.1,-3.2,2023,4,21,111
48.55943,-93.39554,352.6,4.3,0.0,0.0,150.0,-1.8,3.3,-7.7,2023,4,22,112
48.55943,-93.39554,352.6,0.6,0.0,0.0,150.0,-2.2,4.4,-11.6,2023,4,23,113
48.55943,-93.39554,352.6,1.9,0.0,0.0,80.0,-0.7,5.6,-7.1,2023,4,24,114
48.55943,-93.39554,352.6,1.3,0.0,0.0,30.0,2.0,7.2,-3.8,2023,4,25,115
48.55943,-93.39554,352.6,2.2,4.8,0.0,0.0,2.8,11.1,-4.9,2023,4,26,116
48.55943,-93.39554,352.6,1.9,0.5,0.0,0.0,5.4,12.8,2.2,2023,4,27,117
48.55943,-93.39554,352.6,2.1,1.8,0.0,0.0,5.4,8.3,2.2,2023,4,28,118
48.55943,-93.39554,352.6,5.0,0.0,0.0,0.0,4.9,8.9,0.6,2023,4,29,119
48.55943,-93.39554,352.6,7.4,0.0,0.0,0.0,5.0,10.0,1.7,2023,4,30,120
48.55943,-93.39554,352.6,6.7,0.0,0.0,0.0,5.9,11.7,1.7,2023,5,1,121
48.55943,-93.39554,352.6,5.0,0.0,0.0,0.0,7.3,15.0,-1.0,2023,5,2,122
48.55943,-93.39554,352.6,2.9,0.0,0.0,0.0,8.5,22.8,-1.6,2023,5,3,123
48.55943,-93.39554,352.6,4.0,0.0,0.0,0.0,11.1,17.2,2.8,2023,5,4,124
48.55943,-93.39554,352.6,6.2,0.0,0.0,0.0,10.8,17.8,5.0,2023,5,5,125
48.55943,-93.39554,352.6,5.5,0.0,0.0,0.0,9.7,13.3,7.2,2023,5,6,126
48.55943,-93.39554,352.6,5.1,16.8,0.0,0.0,8.6,9.4,7.2,2023,5,7,127
48.55943,-93.39554,352.6,3.8,22.9,0.0,0.0,9.6,12.2,8.3,2023,5,8,128
48.55943,-93.39554,352.6,1.3,0.0,0.0,0.0,12.8,20.6,7.2,2023,5,9,129
48.55943,-93.39554,352.6,2.5,0.0,0.0,0.0,14.1,24.4,5.0,2023,5,10,130
48.55943,-93.39554,352.6,2.6,5.3,0.0,0.0,18.5,25.0,12.2,2023,5,11,131
48.55943,-93.39554,352.6,3.8,0.0,0.0,0.0,20.3,26.1,12.8,2023,5,12,132
48.55943,-93.39554,352.6,3.3,0.0,0.0,0.0,17.8,22.2,11.7,2023,5,13,133
48.55943,-93.39554,352.6,1.5,0.0,0.0,0.0,15.1,21.7,5.6,2023,5,14,134
48.55943,-93.39554,352.6,2.8,0.0,0.0,0.0,14.3,26.1,2.8,2023,5,15,135
48.55943,-93.39554,352.6,3.2,0.0,0.0,0.0,16.4,19.4,8.3,2023,5,16,136
48.55943,-93.39554,352.6,3.7,0.0,0.0,0.0,13.7,23.3,4.4,2023,5,17,137
48.55943,-93.39554,352.6,3.4,2.8,0.0,0.0,13.4,14.4,7.2,2023,5,18,138
48.55943,-93.39554,352.6,3.9,0.0,0.0,0.0,9.6,19.4,5.0,2023,5,19,139
48.55943,-93.39554,352.6,2.9,0.0,0.0,0.0,14.7,22.2,7.2,2023,5,20,140
48.55943,-93.39554,352.6,2.7,0.0,0.0,0.0,13.4,20.6,5.0,2023,5,21,141
48.55943,-93.39554,352.6,2.0,0.0,0.0,0.0,14.3,25.0,5.6,2023,5,22,142
48.55943,-93.39554,352.6,3.4,4.6,0.0,0.0,17.6,24.4,10.0,2023,5,23,143
48.55943,-93.39554,352.6,4.9,0.0,0.0,0.0,11.6,16.1,6.7,2023,5,24,144
48.55943,-93.39554,352.6,3.6,0.0,0.0,0.0,14.1,25.6,4.4,2023,5,25,145
48.55943,-93.39554,352.6,2.8,0.0,0.0,0.0,20.4,28.9,12.2,2023,5,26,146
48.55943,-93.39554,352.6,2.4,0.0,0.0,0.0,21.3,28.3,11.1,2023,5,27,147
48.55943,-93.39554,352.6,2.5,0.0,0.0,0.0,18.9,28.3,6.7,2023,5,28,148
48.55943,-93.39554,352.6,3.0,0.0,0.0,0.0,19.8,27.8,8.9,2023,5,29,149
48.55943,-93.39554,352.6,2.2,0.0,0.0,0.0,21.1,26.7,12.2,2023,5,30,150
48.55943,-93.39554,352.6,1.7,2.5,0.0,0.0,21.0,28.3,10.0,2023,5,31,151
48.55943,-93.39554,352.6,3.2,0.0,0.0,0.0,23.4,31.1,16.7,2023,6,1,152
48.55943,-93.39554,352.6,3.2,0.0,0.0,0.0,24.3,30.0,16.7,2023,6,2,153
48.55943,-93.39554,352.6,1.6,0.0,0.0,0.0,22.9,31.1,15.0,2023,6,3,154
48.55943,-93.39554,352.6,1.4,1.0,0.0,0.0,22.4,31.1,15.0,2023,6,4,155
48.55943,-93.39554,352.6,3.2,0.0,0.0,0.0,21.8,27.2,15.0,2023,6,5,156
48.55943,-93.39554,352.6,3.7,0.0,0.0,0.0,20.2,23.3,15.6,2023,6,6,157
48.55943,-93.39554,352.6,3.1,0.0,0.0,0.0,17.7,22.8,13.3,2023,6,7,158
48.55943,-93.39554,352.6,1.7,0.0,0.0,0.0,18.3,25.0,10.0,2023,6,8,159
48.55943,-93.39554,352.6,1.6,0.3,0.0,0.0,18.3,27.2,10.0,2023,6,9,160
48.55943,-93.39554,352.6,3.9,0.0,0.0,0.0,16.0,20.0,4.4,2023,6,10,161
48.55943,-93.39554,352.6,2.2,0.0,0.0,0.0,13.9,23.3,3.3,2023,6,11,162
48.55943,-93.39554,352.6,2.6,0.0,0.0,0.0,17.6,26.7,5.6,2023,6,12,163
48.55943,-93.39554,352.6,2.2,0.0,0.0,0.0,18.2,28.9,6.1,2023,6,13,164
48.55943,-93.39554,352.6,3.6,0.0,0.0,0.0,16.1,17.8,10.6,2023,6,14,165
48.55943,-93.39554,352.6,2.9,0.0,0.0,0.0,14.8,21.7,7.8,2023,6,15,166
48.55943,-93.39554,352.6,1.1,0.0,0.0,0.0,14.7,23.9,3.3,2023,6,16,167
48.55943,-93.39554,352.6,1.6,0.0,0.0,0.0,18.0,24.4,11.7,2023,6,17,168
48.55943,-93.39554,352.6,2.0,1.0,0.0,0.0,20.7,27.2,14.4,2023,6,18,169
48.55943,-93.39554,352.6,3.0,0.0,0.0,0.0,19.6,26.1,12.8,2023,6,19,170
48.55943,-93.39554,352.6,3.7,0.0,0.0,0.0,24.2,32.8,16.1,2023,6,20,171
48.55943,-93.39554,352.6,2.3,0.0,0.0,0.0,25.3,31.7,17.8,2023,6,21,172
48.55943,-93.39554,352.6,2.6,38.4,0.0,0.0,23.3,32.2,16.7,2023,6,22,173
48.55943,-93.39554,352.6,3.0,1.0,0.0,0.0,20.6,26.7,15.6,2023,6,23,174
48.55943,-93.39554,352.6,4.2,11.4,0.0,0.0,17.9,18.9,16.1,2023,6,24,175
48.55943,-93.39554,352.6,3.4,1.0,0.0,0.0,17.2,18.9,16.1,2023,6,25,176
48.55943,-93.39554,352.6,1.7,0.0,0.0,0.0,18.9,28.3,11.1,2023,6,26,177
48.55943,-93.39554,352.6,1.1,9.4,0.0,0.0,18.8,26.7,10.6,2023,6,27,178
48.55943,-93.39554,352.6,1.4,4.3,0.0,0.0,17.2,20.0,12.8,2023,6,28,179
48.55943,-93.39554,352.6,1.9,2.8,0.0,0.0,17.8,26.1,12.2,2023,6,29,180
48.55943,-93.39554,352.6,2.8,0.3,0.0,0.0,19.8,26.1,13.9,2023,6,30,181
48.55943,-93.39554,352.6,1.3,0.0,0.0,0.0,21.1,27.2,13.3,2023,7,1,182
48.55943,-93.39554,352.6,1.7,0.0,0.0,0.0,21.2,28.9,11.7,2023,7,2,183
48.55943,-93.39554,352.6,2.7,0.0,0.0,0.0,22.9,27.2,11.7,2023,7,3,184
48.55943,-93.39554,352.6,1.1,4.8,0.0,0.0,16.6,23.9,9.4,2023,7,4,185
48.55943,-93.39554,352.6,3.4,0.5,0.0,0.0,15.9,18.9,5.0,2023,7,5,186
48.55943,-93.39554,352.6,1.6,0.0,0.0,0.0,13.3,22.8,2.8,2023,7,6,187
48.55943,-93.39554,352.6,2.4,3.0,0.0,0.0,17.0,21.7,11.1,2023,7,7,188
48.55943,-93.39554,352.6,1.6,1.0,0.0,0.0,15.9,22.2,8.9,2023,7,8,189
48.55943,-93.39554,352.6,2.9,10.9,0.0,0.0,15.4,11.1,11.1,2023,7,9,190
